Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
"1,4-diethyl benzene",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
"1,4-dimethoxybenzene",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
"1,4-dioxane",Others,Others,0,0,1,0,5,2,2,0,3,1,0,1,1,1,0,0,2,2,0,2,2,2,2,0,7,7,7,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
"1,5-di-epi-Bourbonene",Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,8,8
"1,5-epoxysalvial-4(14)-ene",Terpenoids,ST,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,8,8
"1,6-diacteoxyhexane",FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
"1,6-germacradien-5-ol",Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,4,1
"1,6-octadien, 3,7-dimethyl",Terpenoids,MT,0,0,1,0,5,2,2,0,3,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,8,8,1,0,1,0,0,6,2,2,2
"1,7-Dicyclopentyl-4-n-octylheptane",Others,Others,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
"1,8-cineole",Terpenoids,MT,0,0,0,3,3,3,3,3,1,1,0,1,1,1,0,0,2,2,0,2,2,2,2,0,0,8,8,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
10-epi-cubenol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
10-epi-g-eudesmol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
10-epi-italicene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,8,8
"11,13-labdadien-8-ol",Terpenoids,Diterpenes,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
12-epi-cedrol,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
12-methyl-tridecanol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,7,7,7
12-Nor-preziza-7(15)-en-2-one,Terpenoids,ST,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,0,8,8,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
13-epi-manool,Terpenoids,Diterpenes,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
13-epi-manoyl oxide,Terpenoids,Diterpenes,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,8,8
13-Nor-eudesma-5-en-11-one,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
14-hydroxy-9-epi-(E) Caryophyllene,Terpenoids,ST,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,2,2,2,2,2,0,8,8
14-hydroxy-a-muurolene,Terpenoids,ST,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,2,2,2,2,2,0,4,1
14-oxy-a-Muurolene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,0,2,2,2,0,3,1,0,5,0,2,2,2,2,2,0,4,1
16-heptadecenal,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
"1a,10a-Epoxy-amorph-4-ene",Terpenoids,ST,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
"1-allyl-2,3,4,5-tetramethoxybenzene",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
2-(4-Methoxyphenyl) ethanol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
"2,2,4,4,7,7-hexamethyloctahydro-1H-indene",Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,3,3,3,3,3,3,3,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,8,8
"2,2,4-trimethylpentane",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
"2,2,6-trimethyl-1,4-cyclohexanedione",Terpenoids,Irregular terpene,0,0,1,0,5,2,2,0,9,1,0,1,1,1,0,0,8,8,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
"2,2,6-trimethylcyclohexanone",Others,Others,0,0,1,0,5,2,2,0,9,1,0,1,1,1,0,0,8,8,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
"2,2,6-trimethyl-hepta-3,5-diene",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
"2,2-dimethylpropanoic acid",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
"2,3,3-Trimethyl-3-cyclopentene acetaldehyde",Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,3,3,3,3,3,3,3,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,1,0,1,0,0,1,1,0,4
"2,3,4-trimethylbenzaldehyde",Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
"2,3,5,5,8,8-Hexamethyl-cycloocta-1,3,6-triene",Terpenoids,ST,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
"2,3,5-trimethylpyrazine",Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
"2,3,5-trithiahexane",Others,NonAromatic_N/S,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,5,5,5,5,2,1,0,1,0,5,5,5,5,5
"2,3-butadione",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
"2,3-butanediol",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,5,5,5,5,5
"2,3-dehydro-1,8-cineole",Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
"2,3-dimethyl-1,3-butadiene",Terpenoids,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,5,5,5,5,5
"2,3-dimethyl-2-butene",Terpenoids,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,5,5,5,5,5
"2,3-dimethylpyridine",Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
"2,3-pentanedione",FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
